year,version,statefips,countyfips,geocat,agecat,racecat,sexcat,iprcat,NIPR,nipr_moe,NUI,nui_moe,NIC,nic_moe,PCTUI,pctui_moe,PCTIC,pctic_moe,PCTELIG,pctelig_moe,PCTLIIC,pctliic_moe,state_name,county_name
2021,        ,12,51,50,1,0,0,4,   18035,     358,    6354,     604,   11681,     618, 35.2,  3.2, 64.8,  3.2, 27.0,  2.6, 49.7,  2.6,Florida                                                               ,Hendry County                                
2021,        ,12,31,50,0,0,2,2,  190162,    4323,   32108,    3776,  158054,    5067, 16.9,  1.9, 83.1,  1.9,  7.6,  0.9, 37.6,  1.2,Florida                                                               ,Duval County                                 
2021,        ,12,81,50,5,0,2,1,   29777,    1572,    9275,    1472,   20502,    1704, 31.1,  4.6, 68.9,  4.6,  8.5,  1.4, 18.9,  1.6,Florida                                                               ,Manatee County                               
2021,        ,12,0,40,0,3,1,1,  924075,   14424,  261647,   12139,  662428,   14995, 28.3,  1.2, 71.7,  1.2, 10.3,  0.5, 26.1,  0.6,Florida                                                               ,                                             
2021,        ,12,49,50,3,0,1,3,     522,      96,     133,      57,     389,      85, 25.5,  9.6, 74.5,  9.6,  6.3,  2.7, 18.4,  4.0,Florida                                                               ,Hardee County                                
2021,        ,12,87,50,5,0,2,2,    7167,     439,    2373,     435,    4794,     495, 33.1,  5.7, 66.9,  5.7, 10.5,  1.9, 21.2,  2.2,Florida                                                               ,Monroe County                                
2021,        ,12,129,50,1,0,2,2,    3307,     224,     685,     159,    2622,     226, 20.7,  4.5, 79.3,  4.5,  7.1,  1.7, 27.3,  2.4,Florida                                                               ,Wakulla County                               
2021,        ,12,5,50,5,0,1,4,   30759,    1081,    8545,    1156,   22214,    1350, 27.8,  3.6, 72.2,  3.6, 16.8,  2.3, 43.8,  2.7,Florida                                                               ,Bay County                                   
2021,        ,12,93,50,2,0,2,0,    5760,       0,    1095,     224,    4665,     224, 19.0,  3.9, 81.0,  3.9, 19.0,  3.9, 81.0,  3.9,Florida                                                               ,Okeechobee County                            
2021,        ,12,31,50,5,0,1,4,  162423,    3464,   40870,    4010,  121553,    4696, 25.2,  2.4, 74.8,  2.4, 14.6,  1.4, 43.5,  1.7,Florida                                                               ,Duval County                                 
2021,        ,12,0,40,2,4,0,1,    4174,     374,    1420,     220,    2754,     338, 34.0,  4.7, 66.0,  4.7, 10.1,  1.6, 19.6,  2.4,Florida                                                               ,                                             
2021,        ,12,15,50,0,0,1,3,   10175,     715,    2927,     497,    7248,     654, 28.8,  4.3, 71.2,  4.3,  5.2,  0.9, 12.9,  1.2,Florida                                                               ,Charlotte County                             
2021,        ,12,33,50,5,0,0,1,   53596,    1808,   15031,    1742,   38565,    2051, 28.0,  3.1, 72.0,  3.1,  8.7,  1.0, 22.2,  1.2,Florida                                                               ,Escambia County                              
2021,        ,12,17,50,2,0,1,3,    4487,     544,    1355,     373,    3132,     495, 30.2,  7.3, 69.8,  7.3,  6.0,  1.6, 13.8,  2.2,Florida                                                               ,Citrus County                                
2021,        ,12,47,50,3,0,2,3,     352,      50,      55,      25,     297,      48, 15.6,  6.7, 84.4,  6.7,  4.7,  2.1, 25.2,  4.1,Florida                                                               ,Hamilton County                              
2021,        ,12,51,50,0,0,1,0,   18004,       0,    4945,     557,   13059,     557, 27.5,  3.1, 72.5,  3.1, 27.5,  3.1, 72.5,  3.1,Florida                                                               ,Hendry County                                
2021,        ,12,71,50,2,0,1,5,   47566,    2038,   10529,    1345,   37037,    2104, 22.1,  2.7, 77.9,  2.7,  9.0,  1.1, 31.6,  1.8,Florida                                                               ,Lee County                                   
2021,        ,12,0,40,5,4,0,3,    5003,     503,    1830,     268,    3173,     426, 36.6,  4.6, 63.4,  4.6,  7.9,  1.2, 13.6,  1.8,Florida                                                               ,                                             
2021,        ,12,49,50,3,0,2,2,     931,      80,     186,      68,     745,      90, 20.0,  7.0, 80.0,  7.0,  9.3,  3.4, 37.4,  4.5,Florida                                                               ,Hardee County                                
2021,        ,12,53,50,1,0,2,1,   20098,    1007,    5160,     937,   14938,    1139, 25.7,  4.4, 74.3,  4.4,  9.2,  1.7, 26.7,  2.0,Florida                                                               ,Hernando County                              
2021,        ,12,55,50,0,0,0,0,   65239,       0,   12482,    1130,   52757,    1130, 19.1,  1.7, 80.9,  1.7, 19.1,  1.7, 80.9,  1.7,Florida                                                               ,Highlands County                             
2021,        ,12,71,50,1,0,2,3,   39979,    2490,   12024,    1751,   27955,    2312, 30.1,  3.9, 69.9,  3.9,  5.7,  0.8, 13.1,  1.1,Florida                                                               ,Lee County                                   
2021,        ,12,17,50,2,0,2,3,    5593,     587,    1448,     399,    4145,     558, 25.9,  6.5, 74.1,  6.5,  5.7,  1.6, 16.2,  2.2,Florida                                                               ,Citrus County                                
2021,        ,12,101,50,5,0,0,1,   84830,    3122,   25916,    2564,   58914,    3121, 30.6,  2.8, 69.4,  2.8,  8.2,  0.8, 18.6,  1.0,Florida                                                               ,Pasco County                                 
2021,        ,12,91,50,5,0,2,1,   16236,     891,    4368,     848,   11868,    1027, 26.9,  5.0, 73.1,  5.0,  7.3,  1.4, 19.9,  1.7,Florida                                                               ,Okaloosa County                              
2021,        ,12,123,50,1,0,2,2,    2721,     139,     555,     125,    2166,     157, 20.4,  4.4, 79.6,  4.4, 10.5,  2.4, 41.0,  3.0,Florida                                                               ,Taylor County                                
2021,        ,12,123,50,0,0,2,2,    4015,     169,     644,     130,    3371,     183, 16.0,  3.1, 84.0,  3.1,  8.8,  1.8, 46.0,  2.5,Florida                                                               ,Taylor County                                
2021,        ,12,121,50,0,0,0,3,    9883,     459,    2061,     293,    7822,     448, 20.9,  2.8, 79.1,  2.8,  6.4,  0.9, 24.1,  1.4,Florida                                                               ,Suwannee County                              
2021,        ,12,101,50,3,0,1,3,    8550,    1035,    2550,     712,    6000,     933, 29.8,  7.3, 70.2,  7.3,  4.4,  1.2, 10.5,  1.6,Florida                                                               ,Pasco County                                 
2021,        ,12,79,50,3,0,0,5,    1450,     120,     214,      49,    1236,     114, 14.8,  3.2, 85.2,  3.2,  6.2,  1.4, 35.5,  3.3,Florida                                                               ,Madison County                               
2021,        ,12,111,50,4,0,0,4,   55567,    1077,    4484,     969,   51083,    1379,  8.1,  1.7, 91.9,  1.7,  6.4,  1.4, 73.5,  2.0,Florida                                                               ,St. Lucie County                             
2021,        ,12,63,50,3,0,2,5,    1865,     156,     254,      80,    1611,     157, 13.6,  4.1, 86.4,  4.1,  6.1,  1.9, 38.9,  3.8,Florida                                                               ,Jackson County                               
2021,        ,12,111,50,2,0,0,0,  107926,       0,   17409,    2047,   90517,    2047, 16.1,  1.9, 83.9,  1.9, 16.1,  1.9, 83.9,  1.9,Florida                                                               ,St. Lucie County                             
2021,        ,12,35,50,2,0,1,5,    6963,     616,    1206,     257,    5757,     583, 17.3,  3.5, 82.7,  3.5,  6.5,  1.4, 31.2,  3.2,Florida                                                               ,Flagler County                               
2021,        ,12,37,50,3,0,1,0,    1227,       0,     194,      57,    1033,      57, 15.8,  4.6, 84.2,  4.6, 15.8,  4.6, 84.2,  4.6,Florida                                                               ,Franklin County                              
2021,        ,12,47,50,4,0,0,5,    1187,      94,      87,      23,    1100,      91,  7.3,  1.8, 92.7,  1.8,  3.3,  0.9, 41.4,  3.4,Florida                                                               ,Hamilton County                              
2021,        ,12,109,50,0,0,1,1,   17787,    1122,    4999,     818,   12788,    1085, 28.1,  4.2, 71.9,  4.2,  4.3,  0.7, 11.0,  0.9,Florida                                                               ,St. Johns County                             
2021,        ,12,115,50,2,0,2,5,   26735,    1250,    4631,     748,   22104,    1276, 17.3,  2.7, 82.7,  2.7,  6.4,  1.0, 30.5,  1.8,Florida                                                               ,Sarasota County                              
2021,        ,12,69,50,0,0,2,2,   60457,    2442,   10623,    1614,   49834,    2477, 17.6,  2.5, 82.4,  2.5,  7.3,  1.1, 34.2,  1.7,Florida                                                               ,Lake County                                  
2021,        ,12,71,50,3,0,0,1,   38476,    2244,    8920,    1578,   29556,    2224, 23.2,  3.8, 76.8,  3.8,  5.6,  1.0, 18.5,  1.4,Florida                                                               ,Lee County                                   
2021,        ,12,0,40,3,1,2,1,  278435,    6686,   60704,    5609,  217731,    7471, 21.8,  1.9, 78.2,  1.9,  4.7,  0.4, 17.0,  0.6,Florida                                                               ,                                             
2021,        ,12,37,50,2,0,1,1,     549,      63,     147,      42,     402,      58, 26.8,  6.8, 73.2,  6.8,  8.1,  2.3, 22.2,  3.2,Florida                                                               ,Franklin County                              
2021,        ,12,125,50,2,0,0,2,    1376,      86,     200,      46,    1176,      84, 14.5,  3.2, 85.5,  3.2,  6.9,  1.6, 40.8,  2.9,Florida                                                               ,Union County                                 
2021,        ,12,47,50,1,0,1,3,     921,      97,     253,      58,     668,      86, 27.5,  5.5, 72.5,  5.5,  8.1,  1.8, 21.3,  2.7,Florida                                                               ,Hamilton County                              
2021,        ,12,47,50,2,0,0,4,    2755,      96,     519,      87,    2236,     113, 18.8,  3.1, 81.2,  3.1, 14.2,  2.4, 61.0,  3.1,Florida                                                               ,Hamilton County                              
2021,        ,12,67,50,0,0,0,3,    2023,     116,     495,      80,    1528,     110, 24.5,  3.6, 75.5,  3.6,  8.6,  1.4, 26.6,  1.9,Florida                                                               ,Lafayette County                             
2021,        ,12,97,50,5,0,0,5,  116330,    3227,   22938,    2229,   93392,    3422, 19.7,  1.9, 80.3,  1.9,  9.8,  1.0, 39.9,  1.5,Florida                                                               ,Osceola County                               
2021,        ,12,83,50,2,0,1,1,   15980,    1270,    4544,     954,   11436,    1246, 28.4,  5.5, 71.6,  5.5,  8.6,  1.8, 21.8,  2.4,Florida                                                               ,Marion County                                
2021,        ,12,109,50,3,0,0,4,   21337,    1288,    4011,     808,   17326,    1275, 18.8,  3.6, 81.2,  3.6,  6.4,  1.3, 27.8,  2.0,Florida                                                               ,St. Johns County                             
2021,        ,12,0,40,2,4,2,3,    1641,     259,     480,     121,    1161,     231, 29.3,  6.5, 70.7,  6.5,  6.7,  1.7, 16.3,  3.2,Florida                                                               ,                                             
2021,        ,12,77,50,4,0,0,1,     712,      35,      59,      19,     653,      37,  8.3,  2.6, 91.7,  2.6,  4.4,  1.4, 49.0,  2.8,Florida                                                               ,Liberty County                               
2021,        ,12,107,50,2,0,2,0,   11868,       0,    2088,     431,    9780,     431, 17.6,  3.6, 82.4,  3.6, 17.6,  3.6, 82.4,  3.6,Florida                                                               ,Putnam County                                
2021,        ,12,0,40,2,5,2,0,  121710,       0,   13701,    2050,  108009,    2050, 11.3,  1.7, 88.7,  1.7, 11.3,  1.7, 88.7,  1.7,Florida                                                               ,                                             
2021,        ,12,123,50,2,0,0,5,    2650,     149,     414,      69,    2236,     144, 15.6,  2.5, 84.4,  2.5,  6.9,  1.2, 37.5,  2.4,Florida                                                               ,Taylor County                                
2021,        ,12,43,50,3,0,0,4,    1514,      92,     369,      88,    1145,     111, 24.4,  5.6, 75.6,  5.6, 16.7,  4.0, 51.7,  5.0,Florida                                                               ,Glades County                                
2021,        ,12,107,50,2,0,2,4,    8775,     278,    1806,     391,    6969,     440, 20.6,  4.4, 79.4,  4.4, 15.2,  3.3, 58.7,  3.7,Florida                                                               ,Putnam County                                
2021,        ,12,81,50,1,0,1,3,   15320,    1147,    6148,     953,    9172,    1040, 40.1,  5.3, 59.9,  5.3,  5.7,  0.9,  8.5,  1.0,Florida                                                               ,Manatee County                               
2021,        ,12,89,50,0,0,2,0,   36438,       0,    3751,     585,   32687,     585, 10.3,  1.6, 89.7,  1.6, 10.3,  1.6, 89.7,  1.6,Florida                                                               ,Nassau County                                
2021,        ,12,29,50,3,0,2,4,    1308,      65,     189,      68,    1119,      88, 14.4,  5.1, 85.6,  5.1, 11.0,  4.0, 65.2,  5.1,Florida                                                               ,Dixie County                                 
2021,        ,12,105,50,0,0,0,1,  230823,    5181,   50685,    4061,  180138,    5302, 22.0,  1.6, 78.0,  1.6,  8.6,  0.7, 30.7,  0.9,Florida                                                               ,Polk County                                  
2021,        ,12,89,50,0,0,2,3,    5374,     491,    1124,     248,    4250,     437, 20.9,  4.1, 79.1,  4.1,  3.1,  0.7, 11.7,  1.2,Florida                                                               ,Nassau County                                
2021,        ,12,131,50,2,0,2,0,   14051,       0,    1727,     370,   12324,     370, 12.3,  2.6, 87.7,  2.6, 12.3,  2.6, 87.7,  2.6,Florida                                                               ,Walton County                                
2021,        ,12,0,40,3,4,0,4,    5685,     400,    1636,     282,    4049,     414, 28.8,  4.8, 71.2,  4.8, 17.6,  3.0, 43.5,  4.4,Florida                                                               ,                                             
2021,        ,12,43,50,1,0,2,4,    2066,      83,     620,     107,    1446,     120, 30.0,  5.1, 70.0,  5.1, 22.4,  3.9, 52.1,  4.3,Florida                                                               ,Glades County                                
2021,        ,12,85,50,2,0,0,5,   16922,     708,    3538,     474,   13384,     738, 20.9,  2.7, 79.1,  2.7,  7.0,  0.9, 26.5,  1.5,Florida                                                               ,Martin County                                
2021,        ,12,89,50,1,0,1,4,   12525,     589,    2805,     469,    9720,     642, 22.4,  3.6, 77.6,  3.6, 10.6,  1.8, 36.6,  2.4,Florida                                                               ,Nassau County                                
